URL,Title,Sub-heading,Description,Content under product listing
https://jrdunn.com/watches/tag-heuer/aquaracer.html,TAG Heuer Aquaracer Collection,Official TAG Heuer® Retailer,The ultimate sports watch inspired by the aquatic world. The TAG Heuer Aquaracer watch collection braves the high seas sending divers lower and lower into the depths of the ocean from 100 to 1000 m with the Aquagraph. The Aquaracer’s unique double security clasp and unidirectional turning bezel protect you so that you can take risks and count on the ultimate precision under pressure as you dive into life.,
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/unique-engagement.html,Trending and Unique Engagement Rings,,"Whether you're looking for something truly unique such as ring designs with multiple bands intertwined like lover's arms or something other than a traditional diamond engagement ring, you'll find it here. Super trendy designs such as bezel set engagement rings and two stone or 'toi et moi' are featured in this section.",
https://jrdunn.com/diamonds-engagement-rings/all-engagement-ring-styles/princess.html,Princess Cut Engagement Rings,Settings for a princess cut center gemstone.,Princess cut diamond rings feature a square shaped diamond that will never go out of style. Discover any style from a princess solitaire to a halo pave setting. A princess cut diamond ring is sure to be a classic style for endless years. For the princess in every woman.,
https://jrdunn.com/designers/fope-jewelry-gioielli-italian-gold/necklaces.html,FOPE NECKLACES,,"Objects of beauty are esteemed in Italy, whether it be in wondrous art, architecture, or the clean cut of an elegant suit. Fope’s necklaces fit the bill. Designed to enhance the natural beauty of a wearer, these sumptuous creations are feats of engineering and exquisiteness. Fope uses its patented Flex'it technology to create woven gold necklaces that are flexible, smooth, and yet incredibly durable. Necklaces in the Classic Mesh collection come in your choice of 18kt white, yellow, or rose-toned gold. These designs are elegant with or without a pendant. The addition of diamonds to the Flex’It Solo or Vendome variations brings an added flourish to an already beguiling design. Pave diamond rondels move fluidly along the chain in the Eka Collections. Lastly, the pieces from the Link Collections are basic staples that look superb with a classic white shirt or little black dress. All are equally spectacular and marvelous for any wardrobe. > View All Fope Jewelry
",
https://jrdunn.com/wedding-rings/womens-wedding-bands/rose-gold.html,WOMENS ROSE GOLD WEDDING RINGS,,"You’re a trendsetter, not content with the blending in and want something different. A rose gold wedding band next to your rose gold, white gold or yellow gold engagement ring will effortly show off your unique personality and femininity. Here you’ll find a selection of beautiful ladies wedding bands in 14 karat gold and 18 karat gold.

Whether you’re mixing or matching your wedding ring to your rose gold jewelry, there are some things you should know about this precious metal. Rose gold has many names and this really depends on the actual intensity of the color. A more intense, brighter rose cold is sometimes referred to as red gold and usually has a deeper, reddish tone. A softer, more feminine of the colored golds are typically called pink gold.",
https://jrdunn.com/jewelry-gift-ideas/under-2500.html,Gifts under $2,,"Shop gift ideas under $2,500 they're sure to love from designer jewelry and timepieces to diamond necklaces, earrings, and more. No matter what occasion you are shopping for, you'll find something they'll love in your budget with our easy to shop gift guide. Free 2-day shipping and easy returns every day at J.R. Dunn. You can even buy now and pay later with easy financing with Affirm.",
https://jrdunn.com/watches/accutron/spaceview-314-tuning-fork.html,Accutron Spaceview 314,,"The Accutron Spaceview 314 collection pays tribute to the world’s first fully electronic watch movement—introduced in 1960 with a revolutionary tuning fork design. Powered by an electronic circuit and vibrating at 360 Hz, this innovation delivered unmatched accuracy and a smooth sweeping seconds hand, along with its signature F-sharp hum. The modern Spaceview 314 brings this iconic technology into the present with a 39mm case, skeletonized dial, sapphire crystal caseback, and refined finishing details like Geneva stripes and perlage. Available in stainless steel, titanium, and 18K gold, each timepiece is paired with a premium Italian leather strap, blending space-age heritage with contemporary craftsmanship.",
https://jrdunn.com/designers/ondyn.html,ONDYN Fine Jewelry,Inspired by the Power of Movement. ,"A subtle mix of Modern and timeless jewelry hand-crafted in 18K gold. Diamond are set in a signature bezel setting, but instead of being stiff and rigid, the jewelry flows femininely over the body and moves with the wearer.",
https://jrdunn.com/designers/john-hardy-jewelry/earrings/hoops.html,John Hardy Earrings,THE RETURN OF THE TUNING FORK AND F# HUM,"From the sensationally retro Dot Batu Diagonal Squares that dangle drops of topaz, cognac quartz, or hematite, to the sculpted refinement of the Bedeg 18-karat Gold Wide Hoops, John Hardy Earrings provide adornment for every occasion under the sun or moon.",
https://jrdunn.com/watches/tudor-watches/pelagos-fxd.html,TUDOR PELAGOS FXD WATCHES,,"Discover the TUDOR Pelagos FXD collection—a series of precision-engineered dive watches built to meet the demands of adventure. Crafted from lightweight titanium, each watch features a durable 42mm case and a matte black dial with high-contrast markers for exceptional readability. Designed to perform in the toughest environments, these timepieces are METAS-certified, ensuring reliability, magnetic resistance, water resistance to 200 meters, and an impressive 65-hour power reserve.",
https://jrdunn.com/designers/ef-collection/bracelets.html,EF COLLECTION BRACELETS,,"Bringing a modern spin on the “charm bracelet”, this collection of bracelets features religious symbols, diamond pave flowers, and statements to the wrist. Wearing one probably isn’t an option when you get addicted to the beautiful designs provided by Emily Faith. From simple charm to dazzling bar bracelets, these are perfect for everyday wear or any occasion. All bracelets are handcrafted in Los Angeles, California with love and attention to detail. Decorated primarily with diamonds, there are some bracelets that are set with semi or semi-precious gemstones. The bracelets set with dangling teardrop settings give an amazing glint of sparkle on the wrist. Shop all EF Collection Jewelry.",
https://jrdunn.com/designers/messika/joy-coeur.html,MESSIKA JOY COEUR COLLECTION,,"A unique interpretation of the timeless symbolic jewelry gift of love, heart jewelry. The Joy Couer collection - Couer being the french word for heart - features earrings, necklaces and rings that have a beautiful heart shape center diamond surrounded by diamonds crafted in whimsical hues of precious 18K yellow gold, rose gold and white gold.",
https://jrdunn.com/designers/messika/new-arrivals.html,Messika New Arrivals,New Jewelry by Valerie Messika,"Explore all new arrivals from Messika featuring necklaces, bracelets, rings, and earrings. The Messika brand introduces diamond jewelry made for comfort, all crafted in 18K yellow gold, rose gold or white gold. Shop the latest trends from Messika to add a chic and modern look to your jewelry box.",
